시군구명,시설종류,시설명,장기요양지정기관여부,도로명주소,지번주소,우편번호,전화번호,FAX번호,입소정원,입소현원-계,입소현원-남자,입소현원-여자,입소현원-등급내(1~5급),입소현원-등급외,연간이용인원-계,연간이용인원-남자,연간이용인원-여자,종사자정원,종사자현원-계,종사자현원-남자,종사자현원-여자,종사자현원 근무별-계,종사자현원-정규직,설치일자,설치주체-지자체,설치주체-민간,운영주체-구분,운영주체-법인(단체)명,영리/비영리,비고,WGS84위도,WGS84경도
안산시 단원구,재가노인복지시설 방문요양,에덴복지요양센터,지정,경기도 안산시 단원구 초지로 116,경기도 안산시 단원구 초지동 726-4번지,15445,031-413-8887,031-413-8177,0,35,6,29,35,0,42,7,33,38,38,1,37,38,3,2008-05-28,,개인,,개인,영리,,37.30903744,126.8152708
안산시 상록구,재가노인복지시설 주야간보호,백석노인주간보호센터,지정,경기도 안산시 상록구 차돌배기로 26,경기도 안산시 상록구 사동 1586번지,15585,031-409-3691,031-409-3672,24,24,11,13,24,0,47,16,31,8,8,2,6,8,8,2008-06-16,,사회복지법인,사회복지법인안산제일복지재단,사회복지법인,비영리,,37.29890108,126.8463573
안산시 상록구,재가노인복지시설 주야간보호,본오종합사회복지관부설본오노인주야간보호센터,지정,경기도 안산시 상록구 이호로 39,경기도 안산시 상록구 본오동 523-1번지,15565,031-438-8321,031-438-8324,17,17,2,15,17,0,27,3,24,6,6,2,4,6,6,2008-05-28,,사회복지법인,사회복지법인 천주교 수원교구 사회복지회,사회복지법인,비영리,,37.28739549,126.8610411
안산시 상록구,재가노인복지시설 주야간보호,부곡종합사회복지관부설효누리주야간보호센터,지정,경기도 안산시 상록구 성호로 303,경기도 안산시 상록구 부곡동 711번지,15311,031-417-3677,031-419-3677,17,17,5,12,17,0,32,9,23,6,6,1,5,6,6,2008-06-02,,사회복지법인,사회복지법인연꽃마을,사회복지법인,비영리,,37.32922681,126.8584576
안산시 상록구,재가노인복지시설 방문요양,상록구노인복지관 부설 상록구노인복지센터(요),지정,경기도 안산시 상록구 고잔로 162,경기도 안산시 상록구 성포동 589번지,15300,031-414-2271,031-486-6600,0,19,4,15,19,0,30,5,25,16,16,1,15,16,1,2008-06-05,,그외법인,사단법인 대한노인회,사단법인,비영리,,37.31755835,126.8441864
안산시 상록구,재가노인복지시설 방문목욕,풍성한뜰안장기요양기관,지정,경기도 안산시 상록구 본오로 91,경기도 안산시 상록구 본오동 862-9번지,15551,031-408-8894,031-406-0695,0,0,0,0,0,0,0,0,0,0,8,2,6,8,1,2008-06-16,,개인,,개인,영리,,37.29317711,126.8661842
안산시 상록구,재가노인복지시설 방문요양,풍성한뜰안장기요양기관,지정,경기도 안산시 상록구 본오로 91,경기도 안산시 상록구 본오동 862-9번지,15551,031-408-8894,031-406-0695,0,45,9,36,45,0,60,14,46,57,57,8,49,57,4,2008-06-16,,개인,,개인,영리,,37.29317711,126.8661842
안성시,재가노인복지시설 방문요양,구세군서안성노인복지센터,지정,경기도 안성시 공도읍 승두3길 13,경기도 안성시 공도읍 승두리 79-45번지,17562,031-692-7757,031-692-7759,0,12,0,12,12,0,14,0,14,6,13,1,12,13,13,2006-12-12,,그외법인,재대한구세군유지재단,재단법인,비영리,,36.99724556,127.1684699
안성시,재가노인복지시설 재가노인지원서비스,구세군서안성재가노인지원서비스센터,미지정,경기도 안성시 공도읍 승두3길 13,경기도 안성시 공도읍 승두리 79-45번지,17562,031-692-7757,031-692-7759,0,78,13,65,0,78,78,13,65,3,4,1,3,4,3,2006-12-12,,그외법인,재대한구세군유지재단,재단법인,비영리,,36.99724556,127.1684699
안성시,재가노인복지시설 주야간보호,구세군서안성주간보호센터,지정,경기도 안성시 공도읍 승두3길 13,경기도 안성시 공도읍 승두리 79-45번지,17562,031-692-7757,031-692-7759,17,16,6,10,16,0,16,6,10,7,7,1,6,7,6,2006-12-12,,그외법인,재대한구세군유지재단,재단법인,비영리,,36.99724556,127.1684699
안성시,재가노인복지시설 방문목욕,동안성노인복지센터,지정,경기도 안성시 일죽면 대화길 87-17,경기도 안성시 일죽면 화곡리 808-1번지,17526,031-674-5682,031-674-5648,0,0,0,0,0,0,0,0,0,3,6,2,4,6,1,2008-07-02,,개인,,개인,영리,,37.11301049,127.4562734
안성시,재가노인복지시설 주야간보호,동안성노인복지센터,지정,경기도 안성시 일죽면 대화길 87-17,경기도 안성시 일죽면 화곡리 808-1번지,17526,031-674-5682,031-674-5648,34,31,6,25,31,0,31,6,25,9,10,2,8,10,10,2008-07-02,,개인,,개인,영리,,37.11301049,127.4562734
안성시,재가노인복지시설 단기보호,동안성노인복지센터,지정,경기도 안성시 일죽면 대화길 87-17,경기도 안성시 일죽면 화곡리 808-1번지,17526,031-674-5682,031-674-5648,4,0,0,0,0,0,0,0,0,3,3,1,2,3,1,2008-07-02,,개인,,개인,영리,,37.11301049,127.4562734
안성시,재가노인복지시설 방문요양,동안성노인복지센터,지정,경기도 안성시 일죽면 대화길 87-17,경기도 안성시 일죽면 화곡리 808-1번지,17526,031-674-5682,031-674-5648,0,14,4,10,14,0,14,4,10,6,9,1,8,9,2,2008-07-02,,개인,,개인,영리,,37.11301049,127.4562734
안성시,재가노인복지시설 주야간보호,샬롬주간보호센터,지정,경기도 안성시 양성면 미리내성지로 25,경기도 안성시 양성면 노곡리 463-1번지,17500,031-672-7880,031-672-7890,9,8,2,6,7,1,12,2,10,4,5,1,4,5,5,2007-11-05,,사회복지법인,사회복지법인 한기장복지재단,사회복지법인,비영리,,37.11081291,127.2478764
안성시,재가노인복지시설 주야간보호,성결원노인주간보호센터,지정,경기도 안성시 산수유길 15,경기도 안성시 숭인동 296-5번지,17590,031-675-0631,031-671-0634,15,13,0,13,13,0,21,0,21,7,7,0,7,7,7,2006-07-24,,사회복지법인,사회복지법인 성결원,사회복지법인,비영리,,37.00894384,127.2747393
안성시,재가노인복지시설 주야간보호,안성시노인주간보호센터,지정,경기도 안성시 중앙로412번길 28,경기도 안성시 동본동 89-2번지,17592,031-673-3677,031-677-3677,9,8,0,8,8,0,12,0,12,4,5,0,5,5,4,2000-09-01,위탁,,사회복지법인 연꽃마을,사회복지법인,비영리,,37.00583306,127.271706
안성시,재가노인복지시설 주야간보호,파라밀 주야간보호서비스센터,지정,경기도 안성시 죽산면 녹배길 135,경기도 안성시 죽산면 장능리 산83-2번지,17521,031-677-3477,031-677-3478,31,22,7,15,22,0,22,7,15,7,7,2,5,7,6,2006-07-20,,사회복지법인,사회복지법인 연꽃마을,사회복지법인,비영리,,37.06521554,127.3884132
안성시,재가노인복지시설 재가노인지원서비스,파라밀노인복지센터,미지정,경기도 안성시 죽산면 녹배길 135,경기도 안성시 죽산면 장능리 산83-2번지,17521,031-677-3477,031-677-3478,0,92,23,69,2,90,92,23,69,3,4,0,4,4,4,2007-05-18,,사회복지법인,사회복지법인 연꽃마을,사회복지법인,비영리,,37.06521554,127.3884132
안양시 동안구,재가노인복지시설 방문요양,사랑방노인돌봄지원센터,지정,경기도 안양시 동안구 달안로 71,경기도 안양시 동안구 비산동 1101-9번지,14043,031-381-5171,031-381-5175,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,2017-03-20,,개인,,개인,영리,폐업예정,37.3962218,126.9507526
안양시 동안구,재가노인복지시설 방문목욕,사랑방노인돌봄지원센터,지정,경기도 안양시 동안구 달안로 71,경기도 안양시 동안구 비산동 1101-9번지,14043,031-381-5171,031-381-5175,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,2017-03-20,,개인,,개인,영리,폐업예정,37.3962218,126.9507526
안양시 동안구,재가노인복지시설 방문요양,성결가정봉사원파견센터,지정,경기도 안양시 동안구 경수대로 938,경기도 안양시 동안구 비산동 554-15번지,13925,031-425-6828,031-421-0365,0,55,8,47,55,0,89,18,71,50,50,5,45,50,5,2000-01-10,,그외법인,성결신학원,학교법인,비영리,,37.3990238,126.933031
안양시 동안구,재가노인복지시설 주야간보호,안양시노인종합복지관병설주간보호,지정,경기도 안양시 동안구 경수대로665번길 74-30,경기도 안양시 동안구 호계동 314-3번지,14081,031-455-0651,031-455-0553,36,34,7,27,34,0,597,118,479,16,16,4,12,16,9,2000-04-26,위탁,,불교안양원,재단법인,비영리,,37.37933642,126.9497594
안양시 동안구,재가노인복지시설 방문요양,좋은이웃재가장기요양센터,지정,경기도 안양시 동안구 경수대로 938,경기도 안양시 동안구 비산동 554-15번지,13925,031-448-8004,031-443-8004,0,17,4,13,17,0,17,4,13,16,16,1,15,16,2,2007-05-02,,그외법인,㈜좋은이웃,사단법인,비영리,,37.3990238,126.933031
안양시 동안구,재가노인복지시설 주야간보호,평화노인 주야간보호센터,지정,경기도 안양시 동안구 임곡로 60,경기도 안양시 동안구 비산동 510번지,13916,031-449-2599,031-449-2591,29,27,4,23,27,0,49,7,42,29,11,3,8,11,10,2008-05-29,,사회복지법인,평화복지재단,사회복지법인,비영리,,37.40546686,126.934482
안양시 만안구,재가노인복지시설 주야간보호,안양노인전문요양원 부설 노인주간보호센터,지정,경기도 안양시 만안구 예술공원로117번길 56,경기도 안양시 만안구 석수동 238-4번지,13912,031-471-3792,031-471-3793,23,22,8,14,22,0,31,10,21,11,11,3,8,11,10,2013-05-10,,사회복지법인,설원복지재단,사회복지법인,비영리,,37.42060267,126.9188108
안양시 만안구,재가노인복지시설 주야간보호,안양시만안노인주간보호센터,지정,경기도 안양시 만안구 박달로 547-1,경기도 안양시 만안구 안양동 693-13번지,13988,031-464-9703,070-8978-7740,24,13,6,7,13,0,25,17,8,7,7,2,5,7,6,2017-07-04,위탁,,돕는사람들,사회복지법인,비영리,,37.40283099,126.9135902
안양시 만안구,재가노인복지시설 방문요양,에덴실버타운재가요양센터,지정,경기도 안양시 만안구 양화로 145,경기도 안양시 만안구 박달동 15-1번지,13980,031-442-8291,070-4369-8297,0,42,16,26,42,0,43,17,26,40,40,4,36,40,2,2017-09-01,,개인,,개인,영리,,37.40541281,126.9083464
안양시 만안구,재가노인복지시설 방문목욕,에덴실버타운재가요양센터,지정,경기도 안양시 만안구 양화로 145,경기도 안양시 만안구 박달동 15-1번지,13980,031-442-8291,070-4369-8297,0,9,7,2,9,0,11,8,3,40,40,4,36,40,2,2017-09-01,,개인,,개인,영리,,37.40541281,126.9083464
안양시 만안구,재가노인복지시설 주야간보호,에덴실버타운재가요양센터,지정,경기도 안양시 만안구 양화로 145,경기도 안양시 만안구 박달동 15-1번지,13980,031-442-8291,070-4369-8297,15,9,3,6,9,0,17,4,13,6,6,0,6,6,6,2017-09-01,,개인,,개인,영리,,37.40541281,126.9083464
안양시 만안구,재가노인복지시설 단기보호,에덴실버타운재가요양센터,지정,경기도 안양시 만안구 양화로 145,경기도 안양시 만안구 박달동 15-1번지,13980,031-442-8291,070-4369-8297,9,7,2,5,7,0,27,8,19,7,7,1,6,7,7,2017-09-01,,개인,,개인,영리,,37.40541281,126.9083464
양주시,재가노인복지시설 방문목욕,가족행복주간보호센터,지정,경기도 양주시 백석읍 부흥로 963,경기도 양주시 백석읍 방성리 6-1번지,11506,031-857-7729,031-857-7719,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,2011-07-10,,개인,,개인,영리,미운영중,37.809115,126.9961025
양주시,재가노인복지시설 방문요양,가족행복주간보호센터,지정,경기도 양주시 백석읍 부흥로 963,경기도 양주시 백석읍 방성리 6-1번지,11506,031-857-7729,031-857-7719,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,2011-07-10,,개인,,개인,영리,미운영중,37.809115,126.9961025
양주시,재가노인복지시설 주야간보호,가족행복주간보호센터,지정,경기도 양주시 백석읍 부흥로 963,경기도 양주시 백석읍 방성리 6-1번지,11506,031-857-7729,031-857-7719,29,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2011-07-10,,개인,,개인,영리,미운영중,37.809115,126.9961025
양주시,재가노인복지시설 주야간보호,반석노인복지센터,지정,경기도 양주시 청담로 306,경기도 양주시 고암동 538-2번지,11458,031-861-0988,031-868-0988,24,14,5,9,13,1,29,13,16,8,7,3,4,7,6,2016-09-05,,개인,,개인,영리,,37.82614392,127.0664321
양주시,재가노인복지시설 주야간보호,성문노인주야간보호센터,지정,경기도 양주시 평화로1645번길 30,경기도 양주시 회정동 산41-2번지,11435,031-858-1750,031-858-1740,21,21,2,19,21,0,21,2,19,8,11,1,10,11,5,2006-12-06,,사회복지법인,한기장복지재단,사회복지법인,비영리,,37.83667331,127.0532067
양주시,재가노인복지시설 방문요양,양주다사랑재가노인지원서비스센터,지정,경기도 양주시 고암길 154-56,경기도 양주시 고암동 586-4번지,11457,031-862-9003,031-863-5800,,44,13,31,44,0,45,13,32,17,44,2,42,44,4,2008-06-10,,그외법인,다사랑복지회,사단법인,비영리,,37.83208535,127.0747635
양주시,재가노인복지시설 방문목욕,양주다사랑재가노인지원서비스센터,지정,경기도 양주시 고암길 154-56,경기도 양주시 고암동 586-4번지,11457,031-862-9003,031-863-5800,,3,2,1,3,0,3,2,1,3,9,2,7,9,4,2008-06-10,,그외법인,다사랑복지회,사단법인,비영리,,37.83208535,127.0747635
양주시,재가노인복지시설 재가노인지원서비스,양주다사랑재가노인지원서비스센터,미지정,경기도 양주시 고암길 154-56,경기도 양주시 고암동 586-4번지,11457,031-863-9004,031-863-5800,,88,23,65,35,53,94,29,65,3,4,1,3,4,4,2007-04-17,,그외법인,다사랑복지회,사단법인,비영리,,37.83208535,127.0747635
양주시,재가노인복지시설 방문목욕,열린방문요양센터,지정,경기도 양주시 백석읍 고릉말로 26,경기도 양주시 백석읍 방성리 115-2번지,11508,031-826-5622,031-826-5623,,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2014-02-04,,사회복지법인,열린복지재단,사회복지법인,비영리,미운영중,37.80214186,127.0014853
양주시,재가노인복지시설 방문요양,열린방문요양센터,지정,경기도 양주시 백석읍 고릉말로 26,경기도 양주시 백석읍 방성리 115-2번지,11508,031-826-5622,031-826-5623,,10,1,9,10,0,10,2,8,16,13,1,12,13,1,2014-02-04,,사회복지법인,열린복지재단,사회복지법인,비영리,,37.80214186,127.0014853
양평군,재가노인복지시설 방문요양,나눔과채움복지센터,지정,경기도 양평군 용문면 새터말길 6-9,경기도 양평군 용문면 화전리 129번지,12524,031-771-5129,031-774-9039,0,68,18,50,67,1,83,20,63,0,75,5,70,75,75,2016-10-29,,개인,,개인,영리,정부지원,37.4806415,127.6076081
양평군,재가노인복지시설 방문목욕,나눔과채움복지센터,지정,경기도 양평군 용문면 새터말길 6-9,경기도 양평군 용문면 화전리 129번지,12524,031-771-5129,031-774-9039,0,4,3,1,4,0,7,3,4,0,10,1,9,10,10,2016-10-29,,개인,,개인,영리,정부지원,37.4806415,127.6076081
양평군,재가노인복지시설 방문목욕,사랑나눔복지센터,지정,경기도 양평군 용문면 다문북길 75,경기도 양평군 용문면 다문리 627-3번지,12515,031-774-5668,031-775-5668,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2017-06-01,,개인,,개인,영리,정부지원,37.48652434,127.5916679
양평군,재가노인복지시설 방문요양,사랑나눔복지센터,지정,경기도 양평군 용문면 다문북길 75,경기도 양평군 용문면 다문리 627-3번지,12515,031-774-5668,031-775-5668,0,22,9,13,22,0,119,48,72,0,20,0,20,20,1,2017-06-01,,개인,,개인,영리,정부지원,37.48652434,127.5916679
양평군,재가노인복지시설 주야간보호,양평노인주야간보호,지정,경기도 양평군 용문면 용문역길 67,경기도 양평군 용문면 다문리 793-8번지,12520,031-775-7741,031-775-7745,17,17,5,12,17,0,23,6,17,6,7,1,7,7,7,2007-05-01,,사회복지법인,사회복지법인 대한불교 조계종 사회복지대단,사회복지법인,비영리,정부지원,37.48055357,127.5893034
양평군,재가노인복지시설 주야간보호,양평안식관 주간보호센터,지정,경기도 양평군 용문면 마룡웃말길 56,경기도 양평군 용문면 마룡리 495번지,12514,031-773-7771,031-772-4673,15,14,2,12,14,0,22,3,19,7,7,1,6,7,7,2006-07-04,,사회복지법인,전국여교역자복지재단,사회복지법인,비영리,정부지원,37.50216608,127.6004986
양평군,재가노인복지시설 주야간보호,어진,지정,경기도 양평군 양서면 양수로155번길 6,경기도 양평군 양서면 양수리 648-16번지,12585,031-773-8233,031-773-8220,11,11,3,8,11,0,13,3,10,7,7,3,4,7,7,2017-07-07,,개인,,개인,영리,정부지원,37.54412495,127.3184358
양평군,재가노인복지시설 방문목욕,어진,지정,경기도 양평군 양서면 양수로155번길 6,경기도 양평군 양서면 양수리 648-16번지,12585,031-773-8233,031-773-8220,0,0,0,0,0,0,2,1,1,0,1,1,0,1,1,2017-07-07,,개인,,개인,영리,정부지원,37.54412495,127.3184358
양평군,재가노인복지시설 방문요양,어진,지정,경기도 양평군 양서면 양수로155번길 6,경기도 양평군 양서면 양수리 648-16번지,12585,031-773-8233,031-773-8220,0,35,9,26,35,0,43,12,31,40,40,2,38,40,40,2017-07-07,,개인,,개인,영리,정부지원,37.54412495,127.3184358
양평군,재가노인복지시설 방문요양,원광보은의집,지정,경기도 양평군 양평읍 양근골안길 33,경기도 양평군 양평읍 양근리 72-1번지,12546,031-774-8577,031-774-8977,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,2011-09-06,,그외법인,재단법인 원불교,재단법인,비영리,정부지원,37.49919216,127.4886447
양평군,재가노인복지시설 방문목욕,원광보은의집,지정,경기도 양평군 양평읍 양근골안길 33,경기도 양평군 양평읍 양근리 72-1번지,12546,031-774-8577,031-774-8977,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,2011-09-06,,그외법인,재단법인 원불교,재단법인,비영리,정부지원,37.49919216,127.4886447
양평군,재가노인복지시설 주야간보호,희원노인간호센터 부설 주.야간보호센터,지정,경기도 양평군 양서면 용담2길 9-6,경기도 양평군 양서면 용담리 540-5번지,12584,031-774-4787,031-774-4784,9,9,1,8,9,0,12,1,11,0,4,0,4,4,4,2013-05-24,,그외법인,주식회사 희원빌,주식회사,영리,정부지원,37.54312896,127.3236027
여주시,재가노인복지시설 재가노인지원서비스,가남반석가정봉사원파견센터,미지정,경기도 여주시 가남읍 은봉길 116-29,경기도 여주시 가남읍 은봉리 538-3번지,12663,031-884-8359,031-884-8358,0,82,16,66,0,82,88,16,72,5,5,2,3,5,5,2006-12-04,,사회복지법인,대한예수교장로회총회(합동측)복지재단,사회복지법인,비영리,,37.18639372,127.5495986
여주시,재가노인복지시설 방문요양,가남반석노인복지센터,지정,경기도 여주시 가남읍 은봉길 116-29,경기도 여주시 가남읍 은봉리 538-3번지,12663,031-884-8359,031-884-8358,0,0,0,0,0,0,2,1,1,2,2,1,1,2,2,2008-10-06,,사회복지법인,대한예수교장로회총회(합동측)복지재단,사회복지법인,비영리,,37.18639372,127.5495986
여주시,재가노인복지시설 주야간보호,가남반석노인주간보호센터,지정,경기도 여주시 가남읍 은봉길 116-29,경기도 여주시 가남읍 은봉리 538-3번지,12663,031-884-8359,031-884-8358,32,31,9,22,31,0,48,17,31,11,11,1,10,11,11,2008-10-06,,사회복지법인,대한예수교장로회총회(합동측)복지재단,사회복지법인,비영리,,37.18639372,127.5495986
여주시,재가노인복지시설 주야간보호,대신노인복지센터,지정,경기도 여주시 대신면 여양1로 144,경기도 여주시 대신면 천서리 348-4번지,12608,031-882-0836,031-881-0936,30,29,7,22,29,0,35,10,25,14,14,2,12,14,12,2006-07-04,,사회복지법인,우리모두복지재단,사회복지법인,비영리,,37.40814993,127.5595076
여주시,재가노인복지시설 방문요양,대신노인복지센터,지정,경기도 여주시 대신면 여양1로 144,경기도 여주시 대신면 천서리 348-4번지,12608,031-882-0836,031-881-0936,0,15,5,10,15,0,21,7,14,17,17,2,15,17,15,2006-07-04,,사회복지법인,우리모두복지재단,사회복지법인,비영리,,37.40814993,127.5595076
여주시,재가노인복지시설 방문목욕,대신노인복지센터,지정,경기도 여주시 대신면 여양1로 144,경기도 여주시 대신면 천서리 348-4번지,12608,031-882-0836,031-881-0936,0,21,6,15,21,0,24,7,17,9,9,2,7,9,8,2006-07-04,,사회복지법인,우리모두복지재단,사회복지법인,비영리,,37.40814993,127.5595076
여주시,재가노인복지시설 재가노인지원서비스,대신재가노인지원센터,미지정,경기도 여주시 대신면 여양1로 144,경기도 여주시 대신면 천서리 348-4번지,12608,031-881-0837,031-881-0936,0,80,17,63,0,80,92,19,73,5,5,2,3,5,3,2007-02-28,,사회복지법인,우리모두복지재단,사회복지법인,비영리,,37.40814993,127.5595076
여주시,재가노인복지시설 주야간보호,대진노인복지센터,지정,경기도 여주시 강천면 강천로 702,경기도 여주시 강천면 가야리 781번지,12616,031-887-0800,031-887-0804,49,43,9,34,40,3,48,10,38,17,17,4,13,17,14,2009-02-13,,사회복지법인,대순진리회복지재단,사회복지법인,비영리,,37.26275271,127.6917396
여주시,재가노인복지시설 주야간보호,산북노인주간보호센터,지정,경기도 여주시 산북면 상품로 113,경기도 여주시 산북면 상품리 132-3번지,12603,031-881-3717,031-881-3710,30,30,2,28,27,3,40,3,37,8,8,2,6,8,8,2011-01-01,위탁,,(사)더불어사는사회,사단법인,비영리,,37.40326083,127.4433226
여주시,재가노인복지시설 주야간보호,신륵노인복지센터,지정,경기도 여주시 신륵로 112-30,경기도 여주시 천송동 298-5번지,12636,031-885-5275,031-885-5274,25,22,5,17,22,0,50,10,40,9,9,1,8,9,9,2008-01-02,,사회복지법인,대한불교조계종사회복지재단,사회복지법인,비영리,,37.29955252,127.6595817
여주시,재가노인복지시설 방문목욕,신륵노인복지센터,지정,경기도 여주시 신륵로 112-30,경기도 여주시 천송동 298-5번지,12636,031-885-5275,031-885-5274,0,0,0,0,0,0,0,0,0,4,4,0,4,4,4,2008-01-02,,사회복지법인,대한불교조계종사회복지재단,사회복지법인,비영리,휴업,37.29955252,127.6595817
여주시,재가노인복지시설 재가노인지원서비스,신륵노인복지센터,미지정,경기도 여주시 신륵로 112-30,경기도 여주시 천송동 298-5번지,12636,031-885-5275,031-885-5274,0,80,10,70,0,80,98,17,81,5,5,0,5,5,5,2008-01-02,,사회복지법인,대한불교조계종사회복지재단,사회복지법인,비영리,,37.29955252,127.6595817
여주시,재가노인복지시설 방문요양,신륵노인복지센터,지정,경기도 여주시 신륵로 112-30,경기도 여주시 천송동 298-5번지,12636,031-885-5275,031-885-5274,0,55,11,44,55,0,69,15,54,31,31,1,30,31,29,2008-01-02,,사회복지법인,대한불교조계종사회복지재단,사회복지법인,비영리,,37.29955252,127.6595817
여주시,재가노인복지시설 재가노인지원서비스,여주시노인복지관 여주재가노인복지센터,미지정,경기도 여주시 여흥로160번길 27,경기도 여주시 상동 352번지,12629,031-881-0050,031-881-0041,0,78,9,69,0,78,81,9,72,5,5,0,5,5,1,2008-01-02,위탁,,대한불교조계종사회복지재단,사회복지법인,비영리,,37.29366128,127.6412156
여주시,재가노인복지시설 주야간보호,여주시노인복지관부설 주간보호센터,지정,경기도 여주시 여흥로160번길 27,경기도 여주시 상동 352번지,12629,031-881-0050,031-881-0041,7,6,1,5,5,1,13,3,10,6,6,0,6,6,4,2004-12-01,위탁,,대한불교조계종사회복지재단,사회복지법인,비영리,,37.29366128,127.6412156
여주시,재가노인복지시설 주야간보호,여주중앙노인주간보호센터,지정,경기도 여주시 우암로 40-15,경기도 여주시 하동 407-2번지,12624,031-885-9009,031-885-6776,36,36,9,27,36,0,54,9,45,12,12,1,11,12,12,2010-02-10,,사회복지법인,기독교대한감리회사회복지재단,사회복지법인,비영리,,37.29566078,127.6312515
여주시,재가노인복지시설 주야간보호,우리노인주간보호센터,지정,,,,,,7,0,0,0,0,0,0,0,0,0,1,1,0,1,1,,,사회복지법인,상생복지회,사회복지법인,비영리,휴업,,
연천군,재가노인복지시설 방문목욕,은혜마을은빛사랑채,지정,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,,개인,,개인,영리,,,
연천군,재가노인복지시설 방문요양,은혜마을은빛사랑채,지정,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,,개인,,개인,영리,,,
연천군,재가노인복지시설 주야간보호,은혜마을은빛사랑채,지정,경기도 연천군 전곡읍 전은길 184-40,경기도 연천군 전곡읍 은대리 99-4번지,11025,031-835-8308,031-838-8305,16,16,8,8,16,0,18,8,10,0,7,3,4,7,0,1982-02-23,,사회복지법인,원불교창필재단,사회복지법인,비영리,,38.04411555,127.0789461
연천군,재가노인복지시설 방문요양,하늘새빛은빛사랑채,지정,경기도 연천군 전곡읍 현문로312번길 24,경기도 연천군 전곡읍 신답리 199-3번지,11025,031-834-5657,031-834-7857,0,35,13,22,35,0,35,13,22,0,18,2,16,18,18,,,사회복지법인,하늘새빛복지재단,사회복지법인,비영리,,38.06077699,127.0986075
연천군,재가노인복지시설 주야간보호,하늘새빛은빛사랑채,지정,경기도 연천군 전곡읍 현문로312번길 24,경기도 연천군 전곡읍 신답리 199-3번지,11025,031-834-5657,031-834-7857,17,7,5,2,7,0,18,13,5,0,6,2,4,6,6,,,사회복지법인,하늘새빛복지재단,사회복지법인,비영리,,38.06077699,127.0986075
연천군,재가노인복지시설 방문목욕,하늘새빛은빛사랑채,지정,경기도 연천군 전곡읍 현문로312번길 24,경기도 연천군 전곡읍 신답리 199-3번지,11025,031-834-5657,031-834-7857,0,18,6,12,18,0,53,22,31,0,2,0,2,2,2,,,사회복지법인,하늘새빛복지재단,사회복지법인,비영리,,38.06077699,127.0986075
오산시,재가노인복지시설 재가노인지원서비스,감돌노인복지센터,미지정,경기도 오산시 오산로290번길 12,경기도 오산시 오산동 845-1번지,18136,031-374-5004,031-374-5046,0,80,24,56,0,80,983,288,695,3,5,1,4,5,5,2004-06-14,,그외법인,기독교대한감리회유지재단,재단법인,비영리,,37.15258549,127.069804
오산시,재가노인복지시설 주야간보호,오산남부은빛사랑채,지정,경기도 오산시 오산로132번길 28-5,경기도 오산시 원동 404-10번지,18143,031-376-6282,031-373-2080,21,21,7,14,21,0,41,9,32,8,8,1,7,8,4,2010-07-26,위탁,,유린보은동산,사회복지법인,비영리,,37.13856377,127.072279
오산시,재가노인복지시설 방문요양,오산남부은빛사랑채,지정,경기도 오산시 오산로132번길 28-5,경기도 오산시 원동 404-10번지,18143,031-376-6282,031-373-2080,0,23,2,21,23,0,47,10,37,17,22,1,21,22,2,2010-07-26,위탁,,유린보은동산,사회복지법인,비영리,,37.13856377,127.072279
오산시,재가노인복지시설 방문목욕,오산남부은빛사랑채,지정,경기도 오산시 오산로132번길 28-5,경기도 오산시 원동 404-10번지,18143,031-376-6282,031-373-2080,0,0,0,0,0,0,0,0,0,3,3,1,2,3,1,2010-07-26,위탁,,유린보은동산,사회복지법인,비영리,,37.13856377,127.072279
오산시,재가노인복지시설 재가노인지원서비스,오산노인복지센터,미지정,경기도 오산시 성호대로 38,경기도 오산시 오산동 609-54번지,18130,031-374-1226,031-373-2333,0,85,9,76,3,82,109,10,99,16,5,1,4,5,3,2008-07-01,,그외법인,(사)소자복지회,사회복지법인,비영리,,37.14897475,127.0653096
오산시,재가노인복지시설 주야간보호,오산노인복지센터,지정,경기도 오산시 성호대로 38,경기도 오산시 오산동 609-54번지,18130,031-374-1226,031-373-2333,9,8,0,8,8,0,12,0,12,4,4,1,3,4,4,2008-07-01,,그외법인,(사)소자복지회,사회복지법인,비영리,,37.14897475,127.0653096
오산시,재가노인복지시설 방문요양,오산노인복지센터,지정,경기도 오산시 성호대로 38,경기도 오산시 오산동 609-54번지,18130,031-374-1226,031-373-2333,0,37,11,26,37,0,64,18,46,16,32,0,32,32,2,2008-07-01,,그외법인,(사)소자복지회,사회복지법인,비영리,,37.14897475,127.0653096
